type,1,2,3,4,5,6,7,8,9,10
attack,0.0,1.0,7.0630947e-38,0.0,5.890704e-32,1.0,1.7557015e-33,1.0,1.0,1.0
normal,2.9601694e-31,3.812148e-21,2.1668168e-28,2.0467529e-05,0.0,0.0,0.0,1.26054155e-36,0.0,0.0
attack,1.248297e-35,0.0,0.9999887,0.9999998,0.9999998,0.99998623,0.0,6.70311e-32,0.0,0.9999995
attack,1.0,0.0,9.877875e-32,0.0,1.2944378e-21,1.0,1.0,1.0,1.0,0.0
normal,8.05047e-32,3.751103e-34,0.0,0.0,0.0,0.0,0.0,8.205467e-31,0.0,0.0
attack,1.0,1.5350316e-37,4.2276675e-30,1.4398898e-38,1.0,1.0,1.3731542e-18,1.2233282e-32,0.9999998,1.0
normal,9.76456e-29,0.0,0.0,7.5821056e-08,0.0,0.0,3.402466e-34,4.3032528e-27,0.0,3.1248053e-26
normal,0.0,0.0,0.0,2.3030541e-30,5.7866286e-31,0.0,0.0,2.503423e-24,0.0,0.0
normal,4.776104e-38,0.0,0.0,0.0,2.0143637e-35,0.0,0.0,0.0,0.0,3.7957727e-17
normal,0.0,0.0,0.0,0.0,0.0,0.0,1.3386043e-27,0.0,0.0,0.0
normal,0.0,1.3881673e-29,0.0,1.0927838e-18,3.9955097e-07,3.3834141e-34,1.9275881e-14,0.0,0.0,4.806597e-13
attack,1.0,2.6698434e-33,1.0,1.0,1.0,4.2845435e-36,0.0,1.8800958e-34,1.0,0.0
attack,0.0,2.7685255e-29,3.021582e-32,1.0,1.0,1.0,9.345786e-35,1.6622737e-30,0.99999905,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,1.861823e-36,1.0,1.0,1.0,0.0,1.0,0.0,0.0
normal,5.722681e-09,2.511155e-36,5.619618e-25,4.407388e-26,1.6197389e-31,3.1435875e-19,7.628975e-12,1.3009318e-22,3.292967e-35,0.0
normal,1.7078974e-30,1.0278073e-30,0.0,2.1264935e-23,0.0,1.3769414e-33,0.0,1.2612974e-35,1.385829e-21,0.0
attack,1.3599076e-34,1.0,0.0,1.0,1.0,1.0,1.0,1.9725711e-20,1.4343488e-21,5.985831e-36
normal,0.0,1.0999611e-32,0.0,0.0,0.0,1.9314711e-25,6.337268e-36,0.0,0.0,0.0
normal,0.0,0.0,0.0,1.6876728e-36,4.1208548e-24,4.976541e-25,0.0,0.0,8.281756e-31,0.0
attack,0.0,0.0,9.405933e-30,1.2462088e-34,2.5616098e-22,0.9997059,2.4628567e-14,2.2375387e-18,0.00012665987,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.99999976,1.0
normal,1.7197879e-17,0.0,0.0,2.0686677e-17,0.0,0.0,2.6118654e-36,0.0010306239,3.2439638e-15,1.6234137e-38
attack,0.0,0.0,3.3036693e-38,1.0,1.0014891e-37,1.0,0.99999964,0.0,1.0,0.99999875
attack,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
attack,2.6582636e-29,0.0,0.0,1.0,0.0,1.0,1.0,0.9999975,1.0,0.0
attack,0.9550246,0.05712244,0.0,2.6390704e-26,1.0,0.9999988,0.0,6.8672914e-29,3.4312206e-11,1.0
normal,0.0,0.0,1.8591814e-15,0.0,0.0,4.1743457e-25,1.4028891e-33,0.0,0.0,5.4270025e-38
normal,0.0,0.0,0.0,3.3955354e-38,0.0,8.1315555e-31,0.0,0.0,0.0,0.0
attack,1.0,0.0,4.5320058e-17,1.0,1.0,1.0,8.745581e-15,3.253311e-28,2.3620674e-26,1.0
attack,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9866829,0.99999446,1.7008174e-11
normal,1.5347853e-30,6.7366836e-06,0.0,1.3112529e-18,9.428337e-25,3.8085876e-13,2.856931e-29,4.5564073e-12,0.0,6.768932e-20
attack,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.9181458e-34
normal,0.0,1.0450713e-25,4.6274024e-34,0.0,1.23519856e-29,0.0,4.404309e-35,0.0,0.0,1.0861492e-36
attack,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
normal,1.4715132e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,1.0,1.0,0.0,0.0,0.99999964,1.0,1.0,0.0,0.0
attack,7.327202e-35,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
attack,3.1625034e-29,1.3425065e-34,1.0,0.0,1.0,1.0,1.0,1.0,1.038334e-36,6.890797e-31
normal,0.0,0.0,0.0,1.319285e-34,3.184332e-35,0.0,0.0,0.0,3.8307898e-30,0.0
normal,2.7912167e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,3.0517556e-26,0.0,1.9777288e-31,0.0,0.0,3.649454e-32,1.651882e-37,1.7919854e-38
attack,1.0,0.0,1.0,3.723064e-33,1.0,0.0,1.0,0.0,1.0,2.1209635e-35
attack,2.403987e-30,0.0,1.0,8.6495084e-35,8.5470625e-38,1.0,1.0,1.0,1.0583666e-33,1.0
normal,4.9346623e-20,2.0713483e-21,1.5275259e-29,2.0783854e-28,3.2667387e-30,1.4564115e-32,9.551464e-38,2.0126028e-22,2.0458538e-25,9.660506e-25
attack,0.25175726,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
attack,4.091781e-17,0.0,1.364155e-38,0.0,0.0,0.0,0.0,6.6903883e-17,8.1248206e-25,1.4495513e-11
attack,1.1071443e-37,1.5908998e-27,0.99997723,1.0,0.9999987,7.768829e-11,0.0,0.99999714,0.9996213,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9262085e-15,0.0,3.565356e-21
attack,2.2606012e-17,1.0,2.4112954e-32,1.0,0.0,5.8718073e-34,1.0,0.9998971,1.0,6.151013e-36
normal,2.629317e-38,0.0,0.0,3.71894e-22,0.0,0.0,1.6869574e-37,1.0519322e-30,0.0,0.0
attack,7.9191914e-32,4.2522164e-09,1.1151843e-31,1.0,1.0,1.0,1.9191047e-31,1.0,0.99999976,7.758182e-15
attack,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.706364e-38,1.0,2.4700293e-19
normal,0.0,0.0,2.6094486e-26,0.0,1.6560781e-29,0.0,2.0645416e-35,0.0,0.0,0.0
attack,0.0,4.796542e-35,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
attack,1.9529097e-35,0.0,4.7561963e-15,1.8836933e-33,1.0,1.0,1.0,8.184886e-26,1.0,1.0
normal,0.0,0.0,0.0,0.0,2.1588771e-38,1.6995084e-21,2.6962555e-36,3.0387095e-19,0.0,1.3095807e-37
attack,0.999993,0.99996483,0.0,3.1341056e-33,0.0,0.0,1.0,1.0,1.397257e-37,0.9999933
normal,0.0,0.0,7.88337e-28,1.2020148e-28,2.8425604e-36,0.0,0.0,2.0547933e-14,0.0,4.182964e-20
attack,1.0,0.0,0.000823915,0.99999917,2.1678122e-25,0.0,0.9999023,1.0,0.0,0.0
normal,0.0,0.0,0.0,2.0842818e-38,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,0.0,1.0,1.0,3.3331954e-27,1.0,1.0,1.0,0.0
attack,1.0,1.9960972e-35,2.6967576e-30,0.0,1.0,1.0,5.832186e-33,1.0,0.0,0.9999995
attack,0.17633566,0.0,0.0,0.9383267,0.0,1.0,1.0,0.0,1.0,0.0
attack,1.0,0.0,0.0,1.0,1.0,1.5708705e-22,1.0,0.0,0.0,1.0
attack,1.0,0.0,0.0,0.9998562,1.0,0.99999726,3.6953337e-24,1.0,9.0731546e-27,0.98340976
attack,0.0,5.509369e-25,1.0,1.0,2.3400033e-35,1.0,1.0,0.0,4.1084443e-29,1.0
attack,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
normal,2.3359114e-26,0.0,1.256588e-32,0.0,0.0,5.2848957e-36,4.828374e-28,6.51604e-24,0.0,1.4029234e-15
attack,2.6663517e-26,6.4974075e-29,4.6903814e-36,6.122891e-23,1.0,1.0,1.0,0.0,0.99999905,1.0
normal,1.0672105e-15,8.1303955e-19,0.0,0.0,0.0,2.9554275e-33,2.5033968e-37,1.4105323e-38,1.4852614e-17,0.0
attack,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
attack,0.99999934,0.0,2.8694733e-19,0.038768828,8.37688e-25,0.0,0.0,1.0,1.0,1.0
attack,1.0,1.0,3.7386025e-27,7.122582e-26,6.7640517e-13,0.9956596,1.0,1.0,0.03352943,0.99991316
attack,0.0,0.0,1.0,0.0,0.9999974,0.21282363,1.0,7.517361e-05,0.0,0.0
attack,1.0,1.0,0.0,0.0,0.0,1.0,1.0,6.9451388e-37,0.0,1.0
normal,9.916723e-25,0.0,0.0,0.0,3.9139058e-16,2.2435558e-18,7.6480366e-33,7.2650725e-37,2.4220943e-29,1.3111039e-24
attack,1.0,1.0,3.0409428e-37,0.0,3.440062e-10,1.5455657e-16,1.0,1.0,1.0,7.2146423e-37
attack,1.01216087e-25,0.0,0.0,3.900049e-29,2.8865313e-36,0.0,9.849547e-31,0.0,0.0,3.6810646e-33
attack,0.0,4.2205757e-12,0.0,0.00016877055,0.0,0.0,0.9257407,0.0,0.0,0.0004723668
normal,0.0,0.0,3.4413768e-35,0.0,5.9150223e-32,2.2777514e-15,0.0,0.0,8.301439e-29,0.0
attack,0.99998784,0.9999907,1.176249e-15,1.1119635e-25,0.0,6.583776e-24,0.99948376,0.9674891,0.0,1.0
normal,1.0235839e-33,2.0657075e-35,4.7890825e-35,0.0,1.0240466e-22,0.0,1.3813273e-28,0.0,0.0,3.0178075e-22
attack,8.696451e-36,0.0,0.0,1.0,1.0,1.0,2.858612e-20,0.0,1.0,1.0
normal,0.0,0.0,0.0,9.637867e-18,0.0,0.0,9.660241e-19,0.0,0.0,2.0572685e-21
attack,1.0,1.0,0.0,0.0,0.0,2.637234e-22,1.0,0.0,1.0,1.0
normal,1.2292617e-14,0.0,0.0,0.0,9.851321e-22,0.0,0.0,1.8310087e-28,4.2254403e-16,0.0
attack,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9999995,0.0,1.0
normal,0.0,2.1325417e-19,6.834693e-24,5.35766e-16,0.0,2.8757252e-30,0.0,0.0,6.599627e-36,0.0
normal,3.4754094e-30,1.886282e-33,7.5419815e-30,1.9835026e-22,2.745211e-21,8.0961915e-35,1.42241e-29,0.0,0.0,3.281914e-38
attack,1.0,1.0082239e-11,2.8547087e-14,5.665671e-36,1.0,1.0,1.0,1.0,1.0,0.9394591
normal,3.8437474e-36,4.704484e-21,0.0,0.0,0.0,0.0,0.0,0.0,5.8040673e-25,2.608342e-20
attack,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
normal,0.0,0.0,0.0,0.0,3.1581535e-35,2.6877671e-33,0.0,0.0,0.0,7.757182e-21
attack,1.0,1.5434175e-28,0.0,1.0,1.0,1.0,2.7354716e-26,1.0,4.7702285e-28,6.6793295e-22
normal,1.0822968e-24,3.3288284e-32,1.1990606e-36,2.0374958e-26,0.0,0.11164421,1.6679798e-35,4.0651798e-23,0.0,2.2628802e-31
attack,9.786093e-33,2.2013894e-31,1.0,4.4627375e-29,1.0,1.0,1.0,1.0,0.9196501,0.000600934
attack,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
attack,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
normal,0.0,2.594131e-21,0.0,3.8327204e-37,0.0,0.0,0.0,0.0,6.472819e-36,0.0
normal,7.1241494e-36,0.0,0.0,0.0,5.630752e-26,0.0,0.0,3.365558e-35,0.0,0.0
attack,0.0,1.0,0.0,0.0,0.0,1.7738533e-38,1.0,6.475384e-07,1.0,1.0
attack,1.0,0.99999887,1.7492561e-06,8.8172317e-38,2.4027634e-26,1.0,0.97850484,5.740293e-20,0.0,1.0
normal,0.0,0.0,0.0,9.765298e-38,0.0,0.0,0.0,0.0,0.0,1.421823e-38
attack,7.360314e-35,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
attack,1.0,1.0,1.1156549e-34,4.5917675e-38,0.0,1.0,0.0,1.0,0.999997,1.8305604e-37
attack,1.0,0.0,1.0,0.0,5.1301526e-38,0.0,1.0,0.0,1.0,0.9999394
attack,0.0,1.0,0.0,4.932183e-33,0.0,1.0,1.0,1.7500041e-26,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3596375e-33,0.0
attack,1.0,1.4742573e-35,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
normal,0.055844963,0.9989623,0.0,0.100052625,0.002539724,6.835477e-16,0.00035715103,1.0,0.9998627,0.99971575
normal,0.0,0.0,0.0,0.0,6.359986e-28,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98782945
normal,8.269916e-24,0.0,0.0,8.27562e-26,8.713336e-25,1.19136314e-23,1.2398911e-14,1.8033626e-30,4.3716203e-34,2.2286062e-15
normal,2.1260025e-27,0.0,1.4608889e-27,7.2709814e-36,0.0,4.9029115e-21,1.5218496e-36,1.3352567e-15,0.0,3.3124558e-36
normal,0.0,0.0,0.0,0.0,2.3542652e-36,1.1366034e-22,0.0,0.0,3.0340763e-34,2.1197368e-25
normal,0.00034865737,7.674002e-22,9.261263e-06,0.0,4.7208456e-35,1.2466123e-20,0.0,1.2165076e-37,9.856761e-24,0.0
attack,0.9999999,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
normal,0.0,7.1942794e-29,0.0,0.0,2.590438e-32,0.0,5.0161477e-32,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,5.326572e-35,0.0,0.0,0.0,0.0,0.0
attack,1.0,2.3926038e-13,0.9997859,1.16108545e-33,0.000110476445,1.0,0.00047770143,0.0,1.0958829e-30,1.0
attack,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.99999964,0.15000057,0.28237143
attack,1.0,0.0,2.9071382e-30,0.025008231,0.0,1.0,1.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.99996066,0.9907403,1.0,1.5700142e-29,3.054373e-28,0.0,0.0,1.0,1.0,4.229718e-29
attack,1.0,0.0,0.99999917,0.0,1.0,0.0,1.0,0.0,3.5211936e-31,1.0
attack,1.0,0.0,1.0,0.0,0.99999833,0.0,0.9999997,0.0,1.0,0.0
normal,1.7085122e-35,4.1617805e-27,0.0,3.1679062e-33,0.0,5.064701e-38,4.898384e-30,0.0,0.0,7.663872e-24
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,6.6299144e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,9.320214e-22,0.0,0.0,1.7660177e-27,1.793136e-36,0.0,0.0,1.9042553e-33,0.0,1.3158876e-26
normal,2.0180971e-32,0.0,0.0,0.0,1.946021e-30,4.6196372e-36,7.6543805e-23,0.0,0.0,0.0
normal,6.876776e-38,0.0,1.8106093e-09,0.0,1.8536303e-14,0.00011884503,5.2224973e-25,4.922205e-32,1.0896434e-36,2.7515386e-17
attack,6.646472e-20,1.0,4.5157884e-15,1.0,0.9985806,5.937456e-22,0.99997556,0.7757489,0.99999976,1.1734373e-18
normal,4.719111e-30,6.4379755e-28,0.0,5.693134e-24,6.1863576e-36,1.1827189e-23,1.2348552e-28,1.417982e-24,9.680823e-27,0.0
attack,0.99996376,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999995,6.040219e-35
normal,0.0,3.9142213e-30,7.72238e-19,1.5834611e-24,0.0,2.4673498e-23,5.0631607e-36,9.332635e-36,0.0,0.0
normal,3.9921015e-33,0.0,5.545521e-21,0.0,1.4237517e-13,1.0321271e-19,0.0,0.0,2.5293194e-18,5.6732838e-36
attack,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.217559e-26
attack,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2407241e-36,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,9.658831e-21,0.9993882,0.0,0.8528775,0.0,9.047532e-37,0.34181392,0.9999966,0.0,0.0
attack,0.0575552,1.0,0.0,0.9020343,0.0,0.0004492402,0.0,0.0,0.9999708,0.0
attack,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
attack,0.0,0.9941824,0.0,0.0,0.0,1.0,0.0,0.9996427,1.0,0.9957903
normal,2.5727537e-30,0.0,0.0,5.280175e-38,0.0,0.0,1.5258582e-24,1.364691e-23,2.6768821e-24,2.2392247e-37
attack,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.12822795e-36,0.0,1.0
normal,0.0,4.3159136e-11,0.0,0.0,2.0278293e-31,0.0,6.9955155e-25,0.0,0.0,0.0
attack,0.0,1.0,2.33302e-31,1.5851605e-30,0.9999992,0.0,4.3821015e-36,1.0,0.99929744,0.9993864
attack,1.0,0.0,1.0,1.1126461e-26,1.0,0.99999934,0.0,5.532141e-38,0.0,1.0
attack,1.0,0.0,3.4254673e-14,0.0,1.0,1.0,0.99996066,0.0,1.0,3.4363953e-18
attack,1.0,0.0,1.7698673e-36,1.0,2.3905264e-37,0.0,1.0,0.9999989,0.77125126,3.5761132e-23
normal,3.799716e-38,0.0,0.0,0.0,3.758085e-38,0.0,0.0,0.0,0.0,0.0
normal,0.0,4.4242205e-09,6.76118e-38,4.8901168e-36,1.1363604e-30,1.6568881e-09,2.4517879e-20,8.399204e-35,7.081116e-23,0.0
normal,7.0309e-09,0.5805844,0.0,0.0,1.2939609e-18,3.4592314e-31,0.0,1.2560421e-24,1.1427318e-06,2.0199296e-10
attack,0.0,0.0,1.0,0.0,4.448854e-35,1.0,0.0,1.0,1.0,1.0
normal,1.0451963e-30,0.0,0.0,1.9607492e-26,0.0,5.770229e-16,5.265245e-25,3.9225968e-35,7.368791e-37,0.0
normal,0.0,0.0,0.0,0.0,4.2236494e-17,5.08557e-31,7.242939e-21,0.0,3.6325532e-38,2.3796854e-26
normal,0.0,0.0,0.0,2.2394053e-36,1.7935291e-25,7.663057e-38,0.0,0.0,2.4038402e-30,0.0
attack,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0658478e-22
normal,1.4801083e-25,0.0,1.2071626e-26,1.5877718e-34,1.9266918e-36,0.0,0.0,3.9857247e-26,0.0,8.852435e-34
normal,0.0,0.0,0.0,0.0,8.490629e-20,0.0,0.0,3.4427423e-35,2.5341148e-29,0.9980129
attack,1.0,1.0,1.0,0.0,4.6507714e-30,0.0,1.0,1.0,8.4210243e-19,2.3327076e-17
normal,1.6481696e-28,2.4308705e-28,7.4025097e-31,6.636355e-30,1.4110196e-34,8.48648e-21,1.2246904e-34,1.4908731e-35,0.22739157,6.7756386e-23
normal,0.0,0.0,8.450393e-29,1.3103446e-23,1.1471009e-37,0.0,0.0,5.456396e-38,1.1722114e-33,2.813338e-35
normal,1.0,7.7604687e-28,0.99916315,9.010641e-15,4.46922e-14,2.7030257e-18,7.7294414e-22,0.99986017,4.6892998e-17,2.7188057e-26
normal,3.2004623e-31,7.7264286e-16,0.0,4.574214e-31,4.941852e-15,4.021456e-29,8.782061e-36,6.434247e-27,1.7610968e-38,3.1615367e-15
attack,1.0,1.0,1.3112116e-20,0.0,1.0,1.4481915e-15,1.868143e-07,1.0,1.0,1.0570241e-16
normal,3.344902e-19,4.6261503e-26,0.99813193,5.390462e-23,3.9540186e-16,1.1165269e-13,1.0,8.880723e-05,2.4286528e-30,6.6775137e-09
normal,1.8273529e-35,1.8177446e-20,5.65408e-20,0.0,0.0,1.9286646e-34,1.3602857e-35,1.3311923e-31,3.4136796e-30,0.0
normal,0.0,0.0,3.1413825e-26,0.0,0.0,2.1595306e-28,7.8665195e-35,1.5252767e-31,0.0,0.0
normal,0.0,0.0,0.0,7.814486e-33,2.797377e-31,0.0,3.5945542e-28,1.2437225e-06,2.8378242e-22,0.0
attack,3.5611177e-27,1.0,1.0,0.0,0.0,0.0,1.0,2.7365224e-36,1.0,1.0
attack,1.0,4.930796e-31,1.0264761e-28,1.0,1.1225117e-25,0.0,1.0,7.088305e-38,1.0,1.0
normal,0.0,2.532836e-24,0.0,6.7122124e-19,0.0,0.0,6.806662e-19,1.3064784e-20,0.0,0.0
attack,1.5075071e-06,7.637026e-38,0.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0279627e-38
attack,1.0,1.0,1.0,6.9786455e-32,1.7912191e-24,1.0,1.0,2.7730826e-13,1.1572338e-11,1.1532634e-33
normal,0.0,3.7634563e-20,3.3742283e-24,0.0,0.0,7.9375075e-20,2.1296985e-32,1.1309693e-27,1.5523916e-37,0.0
attack,1.0,2.8784735e-27,0.0,3.9665476e-36,0.0,1.0,1.0,0.0,1.0,1.0
attack,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999994,0.0
normal,1.7151486e-33,0.0,5.5941853e-33,0.0,1.8811782e-20,6.531604e-21,0.0,0.0,0.0,0.0
normal,6.339326e-35,0.0,0.0,1.3413338e-12,0.0,0.0,2.9627068e-34,0.0,1.522337e-29,4.1911364e-15
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.370425e-36,2.3423528e-27
normal,1.1254806e-37,0.0,4.3424292e-29,5.632532e-12,3.7440818e-20,1.2832932e-19,0.0,0.0,2.882309e-34,0.0
attack,2.7903437e-38,0.0,0.0,1.0,1.0,1.0,1.0,1.166218e-31,1.0,0.0
attack,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,3.5531506e-28,4.7867676e-18,3.805823e-12,1.2124677e-37,3.1180103e-16,4.216389e-32,3.3014814e-28,0.0,3.85621e-24,5.679919e-18
normal,1.3804487e-34,0.0,0.0,8.886522e-38,0.0,0.0,5.916133e-38,0.0,0.0,2.9010047e-35
normal,0.0,0.0,1.980637e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,1.0,0.0,7.420978e-07,6.0125725e-32,7.6860094e-38,1.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.2557434e-34,0.9999988,9.926765e-15,9.8716925e-18,0.0,1.0,5.8840804e-05,0.9999515,1.0336795e-19,0.99999905
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,2.9293053e-28,0.99587226,0.0,0.9991888,1.0,3.7371384e-32,0.9999751,1.0,4.6058803e-12,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,2.967157e-38,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.9999996
normal,4.3817015e-28,9.659998e-31,0.0,2.1584137e-25,1.3523365e-23,3.064363e-28,0.0,0.0,4.2386167e-37,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,0.0,0.0,0.0,1.0,0.96980786,0.0,1.0,0.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,1.2764456e-23,0.0,0.0,2.1201636e-34,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,2.1213449e-34,0.0,0.0,0.0,0.0
attack,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
normal,0.0,3.8052765e-28,0.0,0.0,0.0,0.0,6.90407e-20,0.0,0.0,0.0
normal,0.0,0.0,9.580312e-34,0.0,0.0,3.8376115e-27,1.7846429e-33,0.0,0.0,6.924575e-17
normal,0.0,0.0,0.0,1.4477029e-26,0.0,3.347883e-30,1.8879066e-28,4.9780836e-38,0.0,3.4237215e-30
attack,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
attack,1.0,1.0,0.0,0.0,1.0,4.994267e-32,0.0,2.6814054e-27,1.0,1.0
normal,7.688848e-17,2.3739467e-18,0.99961144,2.2376644e-20,4.748104e-18,4.4570652e-17,9.961687e-18,4.19103e-35,8.471179e-29,9.899186e-25
normal,4.6396854e-27,0.0,8.617571e-18,4.6246892e-32,0.0,1.3715854e-23,6.8463225e-34,0.0007149875,0.0,2.984401e-30
attack,1.0,1.0,0.0,8.51368e-22,0.14493111,5.7481335e-29,1.0,1.0,1.0,0.8792963
normal,0.0,0.0,0.0,0.0,0.0,0.0,2.003364e-23,0.0,5.5524173e-30,3.6510293e-31
normal,4.015107e-23,5.195178e-13,0.0,1.444965e-09,9.741215e-25,1.837053e-21,8.805149e-19,0.0,1.4407366e-22,2.0103265e-27
attack,0.0,1.0,3.344201e-26,4.6093077e-27,4.6441975e-36,4.984967e-29,1.0,1.0,1.0,1.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
normal,0.0,8.552381e-30,5.2754046e-15,1.7135977e-19,1.1247898e-29,0.0,2.381581e-13,0.0,0.0,3.1272675e-30
attack,0.0,0.0,1.1301534e-21,1.0,1.0,0.0,1.0,0.0,1.0,1.0
normal,0.0,0.0,2.997342e-28,0.0,1.1438397e-32,0.0,0.0,0.0,0.0,0.0
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2561308e-35,0.0
attack,0.0,1.0,1.0,1.4331426e-25,1.0,1.0,2.602678e-19,4.692227e-35,1.0,4.356779e-15
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0913532e-24,8.175411e-31,0.0
normal,9.2407556e-18,0.87489915,0.0,5.747498e-10,0.9999726,1.5950262e-08,0.7395277,0.002452612,9.365862e-16,1.318005e-15
normal,8.386103e-29,0.0,0.0,0.0,0.0,0.0,1.9959188e-12,0.0,5.039669e-37,2.5966762e-28
attack,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
normal,2.702291e-20,8.198728e-19,6.3296736e-31,5.5983113e-16,1.1303322e-25,9.173121e-16,2.5237558e-20,5.760226e-11,2.4101213e-37,4.3149336e-30
normal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
attack,1.0,0.0,0.0,9.307454e-38,0.0,0.99999607,1.0,1.0,1.0,0.0
normal,0.0,0.0,0.004044801,5.268398e-18,3.4346252e-26,0.0,0.0,4.3415026e-36,0.0,4.4419284e-23
attack,0.0,9.274624e-14,0.0,8.1429443e-13,0.0,1.6732025e-16,7.9544535e-27,0.0,4.1759947e-21,0.0
attack,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
attack,3.9814972e-20,2.8464574e-20,4.0657792e-18,8.976327e-24,1.0,0.9999994,1.0,0.0,1.0,1.0
attack,1.1302267e-36,0.0,9.43855e-34,1.0,1.0,1.0,0.0,0.9999229,1.0,0.9997444
attack,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5292388e-38
attack,1.0,0.0,0.9999952,1.0,1.2348839e-05,0.0,0.0,0.0,1.0,0.0
normal,4.340627e-35,0.0,0.0,0.0,5.2251996e-28,2.0349274e-31,0.0,0.0,0.0,0.0
